SpeciesName,Genus,Family,Order,Authority,Year,TaxonomicReview,N_authors,N.Countries,Log10BodyMass_g,SppRichPerGenus,Morphometrics,Osteology,Dentition,InternalAnatomy,ShapeDescription,Trichology,Coloration,Karyotype,Molecular,MolMethod,N.Genes,N.Specimens,TaxaComparedExamined,TaxaCompared,N.Pages,N_evidencesI,N_evidencesII
Myotis alcathoe,Myotis,Vespertilionidae,Chiroptera,"von Helversen & K. G. Heller in von Helversen, K. G. Heller, F. Mayer, Nemeth, Volleth, & GombkÃ¶tÃ¶",2001,0,2,1,0.698970004336019,112,7,7,1,0,1,0,1,1,1,mtDNA,2,6,,3,4.53,20,7
Neacomys dubosti,Neacomys,Cricetidae,Rodentia,"Voss, Lunde, & Simmons, 2001",2001,0,3,1,1.16731733474818,9,4,11,1,0,0,0,1,1,0,,0,72,27,3,2.68,18,5
Neacomys paracou,Neacomys,Cricetidae,Rodentia,"Voss, Lunde, & Simmons, 2001",2001,0,3,1,1.16136800223497,9,4,11,1,0,0,0,1,1,0,,0,95,27,3,2.68,18,5
Paranyctimene tenax,Paranyctimene,Pteropodidae,Chiroptera,"Bergmans, 2001",2001,0,1,1,1.4983105537896,1,5,18,1,0,1,0,1,0,0,,0,1,2,3,0.8,26,5
Saccopteryx antioquensis,Saccopteryx,Emballonuridae,Chiroptera,MuÃ±oz & Cuartas,2001,0,2,1,0.698970004336019,4,10,15,1,0,1,0,1,0,0,,0,2,3,9,6.2,28,5
Sylvilagus varynaensis,Sylvilagus,Leporidae,Lagomorpha,"Durant & Guevara, 2001",2001,0,2,1,3.22284647997415,26,4,35,1,0,0,0,1,0,0,,0,11,5,5,9.75,41,4
Akodon oenos,Akodon,Cricetidae,Rodentia,"Braun, Mares, & R. A. Ojeda",2000,0,3,2,1.60205999132796,35,4,17,1,0,1,0,1,0,0,,0,75,1,1,4.45,24,5
Akodon paranaensis,Akodon,Cricetidae,Rodentia,"Christoff, Fagundes, Sbalqueiro, Mattevi, & Yonenaga-Yassuda, 2000",2000,0,5,1,1.60530504614111,35,4,18,1,0,1,0,1,1,0,,0,38,,6,8.75,26,6
Amblysomus robustus,Amblysomus,Chrysochloridae,Afrosoricida,"Bronner, 2000",2000,0,1,1,1.9912260756925,4,3,19,1,0,0,0,1,1,0,,0,24,2,3,5.25,25,5
Antechinus subtropicus,Antechinus,Dasyuridae,Dasyuromorphia,"Van Dyck & Crowther, 2000",2000,0,2,1,1.84509804001426,10,4,21,1,0,1,0,1,0,0,,0,200,1,9,9.875,28,5
Avahi unicolor,Avahi,Indriidae,Primates,"Thalmann & Geissmann, 2000",2000,0,2,2,3,2,0,0,0,0,0,0,1,0,0,,0,12,1,1,7,1,1
Cheirogaleus minusculus,Cheirogaleus,Cheirogaleidae,Primates,"Groves, 2000",2000,0,1,1,2.30081279411812,5,1,12,1,0,0,0,1,0,0,,0,1,,3,1.5,15,4
Ctenomys paraguayensis,Ctenomys,Ctenomyidae,Rodentia,J. R. Contreras,2000,0,1,1,2.16435285578444,56,4,17,1,0,1,0,1,1,0,,0,3,,6,4.8,25,6
Lophuromys angolensis,Lophuromys,Muridae,Rodentia,"W. N. Verheyen, Dierckx, & Hulselmans",2000,,3,1,1.73957234445009,23,3,24,1,0,1,0,1,0,0,,0,46,2,4,8.1,30,5
Mesomys occultus,Mesomys,Echimyidae,Rodentia,"Patton, M. N. F. Silva, & Malcolm, 2000",2000,0,3,3,2.16643011384328,3,4,20,1,0,0,0,1,1,0,,0,5,1,5,5.27,27,5
Mico acariensis,Mico,Cebidae,Primates,"(M. G. M. van Roosmalen, T. van Roosmalen, Mittermeier, & Rylands, 2000)",2000,0,4,2,2.67394199863409,12,5,48,1,0,0,0,1,0,1,MultiLoci,2,1,4,2,5.5,57,5
Microcebus berthae,Microcebus,Cheirogaleidae,Primates,"Rasoloarison, Goodman, & Ganzhorn, 2000",2000,1,3,2,1.57978359661681,7,9,42,1,0,0,0,1,0,0,,0,3,6,,6.71,53,4
Microcebus sambiranensis,Microcebus,Cheirogaleidae,Primates,"Rasoloarison, Goodman, & Ganzhorn, 2000",2000,1,3,2,1.71180722904119,7,9,42,1,0,0,0,1,0,0,,0,6,6,,6.71,53,4
Microcebus tavaratra,Microcebus,Cheirogaleidae,Primates,"Rasoloarison, Goodman, & Ganzhorn, 2000",2000,1,3,2,1.9216864754836,7,9,42,1,0,0,0,1,0,0,,0,9,6,1,6.71,53,4
Myosorex kihaulei,Myosorex,Soricidae,Eulipotyphla,Stanley & Hutterer,2000,0,2,2,1.14612803567824,13,4,18,1,0,1,0,1,0,0,,0,18,14,2,7.83,25,5
Neacomys minutus,Neacomys,Cricetidae,Rodentia,"Patton, M. N. F. Silva, & Malcolm, 2000",2000,0,3,3,1.01703333929878,7,4,23,1,0,0,0,1,1,1,mtDNA,1,32,2,2,5.27,31,6
Neacomys musseri,Neacomys,Cricetidae,Rodentia,"Patton, M. N. F. Silva, & Malcolm, 2000",2000,0,3,3,1.08278537031645,7,4,23,1,0,0,0,1,1,0,,0,14,2,2,5.27,30,5
Nesolagus timminsi,Nesolagus,Leporidae,Lagomorpha,"Averianov, Abramov, & Tikhonov, 2000",2000,0,3,1,3.32374697571501,1,0,36,1,0,0,0,0,0,0,,0,1,11,23,17,37,2
Notiosorex villai,Notiosorex,Soricidae,Eulipotyphla,Carraway & Timm,2000,1,2,1,0.724275869600789,2,0,13,1,0,1,0,1,0,0,,0,3,2,0,11.5,16,4
Pipanacoctomys aureus,Pipanacoctomys,Octodontidae,Rodentia,"Mares, Braun, Barquez, & M. M. Dí­az, 2000",2000,0,4,2,2.01703333929878,0,7,13,1,0,1,0,1,0,0,,0,7,9,3,10.375,23,5
Plecotus balensis,Plecotus,Vespertilionidae,Chiroptera,Kruskop & Lavrenchenko,2000,0,2,1,0.929418925714293,13,16,15,1,0,1,0,1,0,0,,0,12,2,4,7.9,34,5
Rhinolophus maendeleo,Rhinolophus,Rhinolophidae,Chiroptera,"Kock, Csorba, & K. M. Howell",2000,0,3,3,0.778151250383644,92,15,21,1,0,1,0,1,0,0,,0,2,3,8,4.3,39,5
Rhipidomys gardneri,Rhipidomys,Cricetidae,Rodentia,"Patton, M. N. F. Silva, & Malcolm, 2000",2000,0,3,3,1.85186960072977,18,4,20,1,0,0,0,1,1,0,,0,4,1,1,5.27,27,5
Sicista cimlanica,Sicista,Sminthidae,Rodentia,"Kovalskaya, Tikhonov, Tikhonova, Surov, & Bogomolov, 2000",2000,,5,,,15,,,,,,,,,,,,,,,,,
Sturnira mistratensis,Sturnira,Phyllostomidae,Chiroptera,M. Contreras & Cadena,2000,0,2,1,1.30319605742049,16,4,6,1,0,1,0,1,0,0,,0,1,4,0,1.55,13,5
Tapecomys primus,Tapecomys,Cricetidae,Rodentia,S. Anderson & Yates,2000,0,2,1,1.85430604180108,1,4,20,1,0,1,0,1,1,1,mtDNA,1,1,2,4,12.85,29,7
Tympanoctomys loschalchalerosorum,Tympanoctomys,Octodontidae,Rodentia,"Mares, Braun, Barquez, & M. M. DÃ­az",2000,0,4,2,2.14426277376199,1,4,15,1,0,1,0,1,0,0,,0,1,9,9,16.05,22,5
Callicebus coimbrai,Callicebus,Pitheciidae,Primates,"Kobayashi & Langguth, 1999",1999,0,2,2,3.14326468201122,4,4,23,1,0,0,0,1,0,0,,0,5,9,10,16,29,4
Cavia intermedia,Cavia,Caviidae,Rodentia,"Cherem, Olimpio, & Ximénez, 1999",1999,0,3,1,2.83250891270624,6,4,18,1,0,1,0,1,0,0,,0,29,3,3,14.75,25,5
Cryptotis magnimanus,Cryptotis,Soricidae,Eulipotyphla,Woodman & Timm,1999,0,2,1,,32,3,13,1,0,1,0,1,0,0,,0,1,4,4,5.5,19,5
Ctenomys scagliai,Ctenomys,Ctenomyidae,Rodentia,J. R. Contreras,1999,1,1,1,2.43136376415899,55,5,24,1,0,1,0,1,1,0,,0,1,77,77,2.415,33,6
Cuscomys ashaninka,Cuscomys,Abrocomidae,Rodentia,L. H. Emmons,1999,0,1,1,2.95424250943933,1,3,16,1,0,1,0,1,0,0,,0,1,1,6,10.55,22,5
Dactylopsila kambuayai,Dactylopsila,Petauridae,Diprotodontia,"K. P. Aplin, 1999",1999,0,1,1,,4,3,12,1,0,0,0,0,0,0,,0,8,,5,0.75,16,3
Fukomys anselli,Fukomys,Bathyergidae,Rodentia,"(Burda, Zima, Scharff, Macholán, & Kawalika, 1999)",1999,0,5,2,2.16136800223497,11,0,0,0,0,1,0,1,1,0,,0,2,,0,5.5,3,3
Fukomys kafuensis,Fukomys,Bathyergidae,Rodentia,"(Burda, Zima, Scharff, Macholán, & Kawalika, 1999)",1999,0,5,2,1.96848294855394,11,0,0,0,0,1,0,1,1,0,,0,3,,0,5.5,3,3
Hipposideros orbiculus,Hipposideros,Hipposideridae,Chiroptera,"Francis, Kock, & Habersetzer, 1999",1999,,3,,1.01283722470517,60,,,,,,,,,,,,,,,,,
Hipposideros rotalis,Hipposideros,Hipposideridae,Chiroptera,"Francis, Kock, & Habersetzer, 1999",1999,,3,,1.04139268515823,60,,,,,,,,,,,,,,,,,
Hylaeamys seuanezi,Hylaeamys,Cricetidae,Rodentia,"(Weksler, Geise, & Cerqueira, 1999)",1999,0,3,1,,,14,12,1,0,1,0,1,1,0,,0,34,2,6,12,30,6
Juscelinomys huanchacae,Juscelinomys,Cricetidae,Rodentia,L. H. Emmons,1999,0,1,1,2.04099769242349,1,3,17,1,0,1,0,1,0,1,mtDNA,1,1,2,1,12.05,24,6
Microgale nasoloi,Microgale,Tenrecidae,Afrosoricida,"Jenkins & Goodman, 1999",1999,0,2,2,1.14612803567824,17,3,11,1,0,0,0,1,0,0,,0,8,2,6,,16,4
Microtus dogramacii,Microtus,Cricetidae,Rodentia,KefelioÄŸlu & KryÅ¡tufek,1999,,2,,1.44715803134222,58,,,,,,,,,,,,,,,,,
Muntiacus putaoensis,Muntiacus,Cervidae,Artiodactyla,"Amato, Egan, & Rabinowitz, 1999",1999,0,3,1,4.07918124604763,12,0,14,1,0,1,0,1,0,1,MultiLoci,4,8,,1,3.5,21,5
Noronhomys vespuccii,Noronhomys,Cricetidae,Rodentia,Carleton & S. L. Olson,1999,0,2,1,2.20411998265592,0,13,15,1,0,1,0,1,0,0,,0,68,3,2,43.5,31,5
Piliocolobus epieni,Piliocolobus,Cercopithecidae,Primates,"Grubb & Powell, 1999",1999,0,2,2,,16,0,0,0,0,0,0,1,0,0,,0,7,6,6,4.75,1,1
Praomys degraaffi,Praomys,Muridae,Rodentia,Van der Straeten & Kerbis Peterhans,1999,,2,2,1.77085201164214,10,3,25,1,0,1,0,1,0,0,,0,317,8,1,8,31,5
Thainycteris torquata,Thainycteris,Vespertilionidae,Chiroptera,Csorba & Lee Lingling,1999,1,2,2,,1,1,15,1,0,1,0,1,1,0,,0,3,4,4,4.3,20,6
Akodon mystax,Akodon,Cricetidae,Rodentia,"Hershkovitz, 1998",1998,0,1,1,1.45178643552429,33,4,13,1,0,0,0,1,0,0,,0,21,13,3,4,19,4
Akodon reigi,Akodon,Cricetidae,Rodentia,"E. M. González, Langguth, & L. F. Oliveira, 1998",1998,0,3,2,1.6159500516564,33,4,14,1,0,1,0,1,1,0,,0,12,4,6,2.5,22,6
Antechinus agilis,Antechinus,Dasyuridae,Dasyuromorphia,"Dickman, Parnaby, Crowther, & King, 1998",1998,0,4,1,1.60205999132796,9,4,37,1,0,1,0,1,0,0,,0,29,2,3,20.5,44,5
Batomys russatus,Batomys,Muridae,Rodentia,"Musser, Heaney, & Tabaranza",1998,0,3,2,2.06069784035361,3,3,17,1,0,1,0,1,0,0,,0,3,3,0,44.95,23,5
Brucepattersonius griserufescens,Brucepattersonius,Cricetidae,Rodentia,"(Hershkovitz, 1998)",1998,0,1,1,1.43136376415899,2,4,14,1,1,1,0,1,0,0,,0,15,13,5,4,22,6
Brucepattersonius soricinus,Brucepattersonius,Cricetidae,Rodentia,"(Hershkovitz, 1998)",1998,0,1,1,1.45788189673399,2,4,14,1,0,1,0,1,0,0,,0,6,13,5,4,21,5
Crunomys suncoides,Crunomys,Muridae,Rodentia,"Rickart, Heaney, Tabaranza, & Balete",1998,1,4,2,1.568201724067,3,3,31,1,0,1,0,1,1,0,,0,1,5,4,20.65,38,6
Eliurus grandidieri,Eliurus,Nesomyidae,Rodentia,Carleton & Goodman,1998,0,2,1,1.77815125038364,8,5,18,1,0,1,0,1,0,0,,0,30,7,0,33.95,26,5
Euryoryzomys emmonsae,Euryoryzomys,Cricetidae,Rodentia,"(Musser, Carleton, Brothers, & A. L. Gardner, 1998)",1998,1,4,1,1.85733249643127,5,4,15,1,0,0,0,1,1,0,,0,17,3,2,23.7,22,5
Hylaeamys tatei,Hylaeamys,Cricetidae,Rodentia,"(Musser, Carleton, Brothers, & A. L. Gardner, 1998)",1998,1,4,1,1.89431606268444,5,4,15,1,0,0,0,1,0,0,,0,11,1,1,23.7,21,4
Mastomys awashensis,Mastomys,Muridae,Rodentia,"Lavrenchenko, Likhnova, & Baskevich in Lavrenchenko, Likhnova, Baskevich, & Bekele",1998,0,3,2,1.83250891270624,7,3,15,1,0,1,0,1,1,0,,0,6,3,3,9.5,22,6
Mico humilis,Mico,Cebidae,Primates,"(M. G. M. van Roosmalen, T. van Roosmalen, Mittermeier, & Fonseca, 1998)",1998,0,4,2,2.21748394421391,11,6,4,0,0,0,0,1,0,0,,0,1,1,2,5.5,11,3
Mico saterei,Mico,Cebidae,Primates,"(J. S. Silva & Noronha, 1998)",1998,0,2,1,2.64468471839588,11,7,10,1,1,0,0,1,0,0,,0,7,6,6,19,20,5
Microgale monticola,Microgale,Tenrecidae,Afrosoricida,"Goodman & Jenkins, 1998",1998,,2,2,1.24303804868629,16,5,17,1,0,0,0,1,0,0,,0,7,4,5,,24,4
Micronycteris brosseti,Micronycteris,Phyllostomidae,Chiroptera,Simmons & Voss,1998,1,2,1,0.685741738602264,6,6,8,1,0,1,0,1,0,0,,0,18,6,7,169,17,5
Muntiacus truongsonensis,Muntiacus,Cervidae,Artiodactyla,"Giao, Tuoc, Eric, Dung, Wikramanayake, Amato, Arctander, & Mackinnon, 1998",1998,0,8,3,4.17609125905568,11,0,19,1,0,1,0,1,0,1,mtDNA,2,17,,1,3.75,24,5
Murina ryukyuana,Murina,Vespertilionidae,Chiroptera,"Maeda & Matsumura, 1998",1998,0,2,1,0.653212513775344,16,8,14,1,0,0,0,1,0,0,,0,,6,7,2,24,4
Myotis gomantongensis,Myotis,Vespertilionidae,Chiroptera,Francis & J. Edwards Hill,1998,1,2,1,0.973127853599699,111,2,9,1,0,1,0,1,0,0,,0,4,4,3,7.75,14,5
Myotis yanbarensis,Myotis,Vespertilionidae,Chiroptera,"Maeda & Matsumura, 1998",1998,0,2,1,0.633468455579587,111,8,14,1,0,0,0,1,0,0,,0,2,6,3,2,24,4
Oligoryzomys brendae,Oligoryzomys,Cricetidae,Rodentia,Massoia,1998,,1,,,18,,,,,,,,,,,,,,,,,
Oligoryzomys stramineus,Oligoryzomys,Cricetidae,Rodentia,"Bonvicino & Weksler, 1998",1998,0,2,1,1.39794000867204,18,4,19,1,0,1,0,1,1,0,,0,45,6,8,8.5,27,6
Oxymycterus caparaoe,Oxymycterus,Cricetidae,Rodentia,"Hershkovitz, 1998",1998,0,1,1,1.82216807936802,12,4,11,1,0,0,0,1,0,0,,0,30,13,4,4,17,4
Proechimys echinothrix,Proechimys,Echimyidae,Rodentia,"M. N. F. Silva, 1998",1998,0,1,2,2.49080095201086,21,4,24,1,0,1,1,1,1,1,mtDNA,1,69,3,7,8.19,34,8
Proechimys gardneri,Proechimys,Echimyidae,Rodentia,"M. N. F. Silva, 1998",1998,0,1,2,2.26857797188284,21,4,24,1,0,1,1,1,1,1,mtDNA,1,36,3,7,8.19,34,8
Proechimys kulinae,Proechimys,Echimyidae,Rodentia,"M. N. F. Silva, 1998",1998,0,1,2,2.17464119266045,21,4,24,1,0,1,1,1,1,1,mtDNA,1,46,3,7,8.19,34,8
Proechimys pattoni,Proechimys,Echimyidae,Rodentia,"M. N. F. Silva, 1998",1998,0,1,2,2.55205953418788,21,4,24,1,0,1,1,1,1,1,mtDNA,1,41,3,7,8.19,34,8
Rhinolophus microglobosus,Rhinolophus,Rhinolophidae,Chiroptera,Csorba & Jenkins,1998,0,2,2,,91,1,9,1,0,1,0,1,0,0,,0,13,2,2,2.85,13,5
Soricomys musseri,Soricomys,Muridae,Rodentia,"Rickart, Heaney, Tabaranza, & Balete",1998,1,4,2,1.42324587393681,0,3,31,1,0,1,0,1,0,0,,0,1,5,3,20.65,37,5
Voalavo gymnocaudus,Voalavo,Nesomyidae,Rodentia,Carleton & Goodman,1998,0,2,1,1.39794000867204,0,5,18,1,0,1,0,1,0,0,,0,7,7,,33.95,26,5
Zaglossus attenboroughi,Zaglossus,Tachyglossidae,Monotremata,"Flannery & Groves, 1998",1998,1,2,1,3.47712125471966,2,0,4,1,0,0,0,1,0,0,,0,1,5,5,3.25,6,3
Bettongia pusilla,Bettongia,Potoroidae,Diprotodontia,"McNamara, 1997",1997,0,1,1,,5,0,4,1,0,0,0,0,0,0,,0,10,5,7,0.9,5,2
Cryptotis peruviensis,Cryptotis,Soricidae,Eulipotyphla,"Vivar, Pacheco, & Valqui",1997,0,3,2,0.954242509439325,31,3,17,1,0,1,0,1,0,0,,0,2,5,5,11.25,23,5
Kerodon acrobata,Kerodon,Caviidae,Rodentia,"Moojen, Locks, & Langguth, 1997",1997,0,3,1,3.01703333929878,1,3,20,1,0,0,0,1,0,0,,0,5,,1,2.25,25,4
Lonchorhina inusitata,Lonchorhina,Phyllostomidae,Chiroptera,"Handley & Ochoa, 1997",1997,0,2,2,1.26951294421792,4,6,11,1,0,0,0,1,0,0,,0,10,2,4,7,19,4
Lophuromys dieterleni,Lophuromys,Muridae,Rodentia,"W. N. Verheyen, Hulselmans, Colyn, & Hutterer, 1997",1997,1,4,3,1.79934054945358,22,5,24,1,0,0,0,1,0,0,,0,5,6,9,6.625,31,4
Lophuromys roseveari,Lophuromys,Muridae,Rodentia,"W. N. Verheyen, Hulselmans, Colyn, & Hutterer, 1997",1997,1,4,3,1.94448267215017,22,5,24,1,0,0,0,1,0,0,,0,44,6,6,6.625,31,4
Microcebus ravelobensis,Microcebus,Cheirogaleidae,Primates,"E. Zimmermann, Cepok, Rakotoarison, Zietemann, & Radespiel",1997,,5,,2.04139268515823,4,,,,,,,,,,,,,,,,,
Microgale fotsifotsy,Microgale,Tenrecidae,Afrosoricida,"Jenkins, Raxworthy, & Nussbaum, 1997",1997,,3,3,1.17609125905568,15,5,9,1,0,0,0,1,0,0,,0,10,3,5,,16,4
Miopithecus ogouensis,Miopithecus,Cercopithecidae,Primates,"Kingdon, 1997",1997,,1,,3.23552844690755,1,,,,,,,,,,,,,,,,,
Muntiacus puhoatensis,Muntiacus,Cervidae,Artiodactyla,"Le Trong Trai, 1997",1997,0,1,,,11,3,0,1,0,0,0,0,0,0,,0,,,,,4,2
Neusticomys orcesi,Neusticomys,Cricetidae,Rodentia,Jenkins & Barnett,1997,0,2,1,,,3,21,1,0,1,0,1,0,0,,0,3,1,3,4.2,27,5
Paragalago rondoensis,Paragalago,Galagidae,Primates,Honess in Kingdon,1997,,1,,,4,,,,,,,,,,,,,,,,,
Pygathrix cinerea,Pygathrix,Cercopithecidae,Primates,"Nadler, 1997",1997,,1,,4.05461305455689,2,,,,,,,,,,,,,,,,,
Rhinolophus convexus,Rhinolophus,Rhinolophidae,Chiroptera,Csorba,1997,0,1,1,0.913813852383717,90,2,10,1,0,1,0,1,0,0,,0,1,9,4,4.1,15,5
Sus oliveri,Sus,Suidae,Artiodactyla,"Groves, 1997",1997,0,1,1,,8,0,18,1,0,0,0,1,0,0,,0,4,15,1,4.6,20,3
Caenolestes condorensis,Caenolestes,Caenolestidae,Paucituberculata,"Albuja & B. D. Patterson, 1996",1996,0,2,2,1.68124123737559,3,3,21,1,0,0,0,1,0,0,,0,3,5,3,4.5,26,4
Crateromys heaneyi,Crateromys,Muridae,Rodentia,Gonzales & Kennedy,1996,0,2,2,2.99738638439731,3,3,25,1,0,1,0,1,0,0,,0,16,3,3,,31,5
Crocidura ramona,Crocidura,Soricidae,Eulipotyphla,"Ivanitskaya, Shenbrot, & Nevo",1996,0,3,1,0.653212513775344,173,3,0,1,0,1,0,1,1,0,,0,9,2,8,8,7,5
Dryomys niethammeri,Dryomys,Gliridae,Rodentia,Holden,1996,0,1,1,1.51851393987789,2,3,15,1,0,1,0,1,0,0,,0,3,2,2,16.5,21,5
Histiotus humboldti,Histiotus,Vespertilionidae,Chiroptera,Handley,1996,0,1,1,1.02118929906994,7,6,9,1,0,1,0,1,0,0,,0,8,,3,6.05,18,5
Isothrix sinnamariensis,Isothrix,Echimyidae,Rodentia,"Vié, Volobouev, Patton, & Granjon, 1996",1996,0,4,2,2.46498109201006,4,4,18,1,0,1,0,1,1,1,mtDNA,1,2,2,2,10.25,27,7
Lasiurus atratus,Lasiurus,Vespertilionidae,Chiroptera,Handley,1996,0,1,1,1.28780172993023,10,6,9,1,0,1,0,1,0,0,,0,16,,4,6.05,18,5
Lophuromys huttereri,Lophuromys,Muridae,Rodentia,"W. N. Verheyen, Colyn & Hulselmans",1996,0,3,2,1.60097289568675,20,3,24,1,0,1,1,1,0,0,,0,10,2,0,13.1,31,6
Melomys howi,Melomys,Muridae,Rodentia,Kitchener in Kitchener & Suyanto,1996,0,1,2,1.82607480270083,21,4,28,1,0,1,0,1,0,0,,0,3,,0,5.86,35,5
Microgale gymnorhyncha,Microgale,Tenrecidae,Afrosoricida,"Jenkins, Goodman, & Raxworthy, 1996",1996,1,3,3,1.41497334797082,14,5,8,1,0,0,0,1,0,0,,0,10,2,10,,15,4
Micronycteris sanborni,Micronycteris,Phyllostomidae,Chiroptera,"Simmons, 1996",1996,0,1,1,0.799340549453582,5,6,6,1,0,0,0,1,1,0,,0,6,11,11,15,15,5
Monticolomys koopmani,Monticolomys,Nesomyidae,Rodentia,Carleton & Goodman,1996,0,2,1,1.43933269383026,0,4,17,1,0,1,0,1,0,0,,0,4,4,6,19,24,5
Ochotona hoffmanni,Ochotona,Ochotonidae,Lagomorpha,"Formozov, Yakhontov, & Dmitriyev, 1996",1996,,3,,2.17609125905568,30,,,,,,,,,,,,,,,,,
Paramelomys gressitti,Paramelomys,Muridae,Rodentia,Menzies,1996,1,1,1,2.04218159451577,8,4,21,1,0,1,0,1,0,0,,0,5,31,0,52.3,28,5
Rhogeessa hussoni,Rhogeessa,Vespertilionidae,Chiroptera,"Genoways & R. J. Baker, 1996",1996,0,2,1,0.763427993562937,10,1,17,1,0,0,0,1,1,0,,0,2,,6,2,21,5
Sylvisorex konganensis,Sylvisorex,Soricidae,Eulipotyphla,Ray & Hutterer,1996,0,2,2,0.477121254719662,11,3,3,1,0,1,0,1,0,0,,0,1,3,3,9.75,9,5
Sylvisorex pluvialis,Sylvisorex,Soricidae,Eulipotyphla,Hutterer & Schlitter,1996,0,2,2,0.698970004336019,11,3,0,1,0,1,0,1,0,0,,0,1,4,4,7.5,6,4
Thainycteris aureocollaris,Thainycteris,Vespertilionidae,Chiroptera,Kock & Storch,1996,,2,,,0,,,,,,,,,,,,,,,,,
Typhlomys daloushanensis,Typhlomys,Platacanthomyidae,Rodentia,"Wang Yingxiang & Li Chongyun in Wang Yingxiang, Li Chongyun, & Chen Zhiping",1996,,2,,,2,,,,,,,,,,,,,,,,,
Apomys gracilirostris,Apomys,Muridae,Rodentia,Ruedas,1995,0,1,1,1.94497590841205,8,3,28,1,0,1,0,1,0,0,,0,16,5,8,11.1,34,5
Crocidura hilliana,Crocidura,Soricidae,Eulipotyphla,Jenkins & A. L. Smith,1995,0,2,1,1.02118929906994,172,0,9,1,0,1,0,1,0,0,,0,19,2,6,5.5,12,4
Crocidura hutanis,Crocidura,Soricidae,Eulipotyphla,"Ruedi, 1995",1995,1,1,1,1.04139268515823,172,3,14,1,0,1,0,1,0,0,,0,7,25,4,1.73,20,5
Crocidura musseri,Crocidura,Soricidae,Eulipotyphla,"Ruedi, 1995",1995,1,1,1,0.886490725172482,172,3,14,1,0,1,0,1,0,0,,0,9,25,5,1.73,20,5
Ctenomys osvaldoreigi,Ctenomys,Ctenomyidae,Rodentia,J. R. Contreras,1995,0,1,1,2.38738982633873,54,3,24,1,0,1,0,1,1,0,,0,2,,0,2.145,31,6
Ctenomys rosendopascuali,Ctenomys,Ctenomyidae,Rodentia,J. R. Contreras,1995,1,1,1,,54,5,24,1,0,0,0,0,0,0,,0,,,,2.145,30,3
Dendrolagus mbaiso,Dendrolagus,Macropodidae,Diprotodontia,"Flannery, Boeadi, & Szalay, 1995",1995,0,3,2,3.97289955799543,13,4,15,1,0,1,0,1,0,0,,0,6,14,14,4.75,22,5
Laephotis malagasyensis,Laephotis,Vespertilionidae,Chiroptera,"R. L. Peterson, Eger, & L. Mitchell",1995,0,3,1,0.954242509439325,5,16,28,1,0,1,0,1,0,0,,0,1,,4,179,47,5
Macaca siberu,Macaca,Cercopithecidae,Primates,Fuentes & M. Olson,1995,0,2,1,4.03688827690869,21,4,0,1,0,1,0,1,0,0,,0,,,,,7,4
Melomys cooperae,Melomys,Muridae,Rodentia,Kitchener in Kitchener & Maryanto,1995,0,1,2,1.93701610746481,20,4,29,1,0,1,0,1,0,0,,0,8,2,2,5.75,36,5
Miniopterus gleni,Miniopterus,Miniopteridae,Chiroptera,"R. L. Peterson, Eger, & L. Mitchell",1995,0,3,1,1.23044892137827,27,16,28,1,0,1,0,1,0,0,,0,1,,3,179,47,5
Phalanger alexandrae,Phalanger,Phalangeridae,Diprotodontia,"Flannery & Boeadi, 1995",1995,1,2,1,3.39794000867204,14,4,0,0,0,0,0,1,0,0,,0,4,3,3,1.875,5,2
Phalanger matabiru,Phalanger,Phalangeridae,Diprotodontia,"Flannery & Boeadi, 1995",1995,1,2,1,3.69897000433602,14,4,0,0,0,0,0,1,0,0,,0,11,3,1,1.875,5,2
Punomys kofordi,Punomys,Cricetidae,Rodentia,Pacheco & Patton,1995,0,2,1,1.91381385238372,1,3,13,1,0,1,0,1,0,0,,0,11,1,3,5.3,19,5
Salinomys delicatus,Salinomys,Cricetidae,Rodentia,Braun & Mares,1995,0,2,1,1.09691001300806,0,4,28,1,0,1,0,1,0,0,,0,9,4,4,11,35,5
Tonatia bakeri,Tonatia,Phyllostomidae,Chiroptera,"S. L. Williams, Willig, & F. A. Reid",1995,1,3,2,1.51851393987789,3,6,10,1,0,0,0,1,1,0,,0,55,3,2,2.75,19,5
Tonatia maresi,Tonatia,Phyllostomidae,Chiroptera,"S. L. Williams, Willig, & F. A. Reid, 1995",1995,1,3,2,,3,6,11,1,0,0,0,1,0,0,,0,100,3,2,2.75,19,4
Trachypithecus ebenus,Trachypithecus,Cercopithecidae,Primates,"Brandon-Jones, 1995",1995,1,1,1,,19,0,0,0,0,0,0,1,0,0,,0,1,8,2,2.6,1,1
Trinomys yonenagae,Trinomys,Echimyidae,Rodentia,"(P. L. B. Rocha, 1995)",1995,0,1,1,2.3014640731433,8,4,16,1,0,1,0,1,0,0,,0,42,,14,7.75,23,5
Amphinectomys savamis,Amphinectomys,Cricetidae,Rodentia,Malygin,1994,0,1,1,2.35218251811136,0,3,16,1,0,1,0,1,1,0,,0,1,1,0,11.5,23,6
Anoura luismanueli,Anoura,Phyllostomidae,Chiroptera,Molinari,1994,0,1,1,0.929418925714293,6,12,16,1,0,1,0,1,0,0,,0,48,1,4,10.5,31,5
Eliurus ellermani,Eliurus,Nesomyidae,Rodentia,Carleton,1994,1,1,1,2,7,4,18,1,0,1,0,1,0,0,,0,2,8,2,44.57,25,5
